Chunk ID,Cluster,Confidence,Preview
chunk_259200,2,0.9999902902172153,ing form element is used in the real HTM
chunk_259650,2,0.9997265319572506,d={!searchTerm}>       Submit     </Styl
chunk_260100,2,0.9602688447729618, </>   ); }; And its matching styled com
chunk_260550,0,0.9971716475252737,ctual React components. Styled Component
chunk_261000,2,0.9922215250685813,their approaches (e.g. Styled Components
chunk_261450,2,0.9999889980247029,using Styled Components with the help of
chunk_261900,0,0.9960683008452309,ilds on the “CSS in React” we covered ea
chunk_262350,0,0.999998365713736,gin-svgr --save-dev Next the new plugin 
chunk_262800,0,0.9999999999996305,"encoding=""iso-8859-1""?> <!-- Generator: "
chunk_263250,0,1.0,""">   <g>     <path d=""M113.636,272.638c-"
chunk_263700,0,0.9999489010872794,".958l89.173,89.209\ l158.9-158.97l-40.34"
chunk_264150,0,0.9998930883602031,ck } from './check.svg'; Here we are imp
chunk_264600,2,0.9995813320929261,idth: '30%' }}>{item.author}</span>     
chunk_265050,0,0.9997731189555145,you can give your SVG icon in the button
chunk_265500,0,0.9990992387378492,"d tools like Webpack, because you have t"
chunk_265950,2,0.9998503497759444,ck for this section . OceanofPDF .comRea
chunk_266400,0,0.9756121132638089,ce. Typed programming languages like Typ
chunk_266850,0,0.9999999994624602,dvanced) This section is just here for t
chunk_267300,0,0.8467398221903725,ll briefly look at React’ s Strict Mode 
chunk_267750,2,0.9025542251204539,ng in the browser ’s developer tools. Ho
chunk_268200,0,0.9994777449742713, => {   ...   React.useEffect(() => {   
chunk_268650,0,0.9999994554701804,ehavior (even for seasoned React develop
chunk_269100,0,0.9999999999999716,", which means that the result of a succe"
chunk_269550,0,0.9982082685620804, removed automatically . Both of these b
chunk_270000,0,0.9987568045666738,oduction environment: src/main.jsx React
chunk_270450,2,0.9373766561457894,(updating). By passing an empty dependen
chunk_270900,2,0.9708504229270281,"rageState = (key, initialState) => {   c"
chunk_271350,2,0.9999850767813246, for the initial rendering of the compon
chunk_271800,2,0.9752013196040544,eact’ s useRef Hook which keeps its ref.
chunk_272250,0,0.9953177742267818, (!isMounted.current) {       isMounted.
chunk_272700,0,0.9985052250122778,false  boolean called isMounted . As a r
chunk_273150,0,0.999975625890546,ef fect function for the first time rend
chunk_273600,2,0.9999433630420463,only on update . Read more about running
chunk_274050,0,0.9959807493102949,        <Item           key={item.object
chunk_274500,0,0.9999903842503849, the console.log()  on the left-hand sid
chunk_274950,0,0.9964650992594469," the App component renders, followed by "
chunk_275400,0,0.8846199866480802,blems with your implementation in order 
chunk_275850,2,0.9877647014572173,"nce the data arrives, both components re"
chunk_276300,2,0.9980521880868035,ualization B:App B:List What’ s striking
chunk_276750,2,0.7732627791978772,"e-renders, its descendent components re-"
chunk_277200,0,0.9763831972203844,er if they are not af fected by an updat
chunk_277650,2,0.9976495255938334,             onRemoveItem={onRemoveItem}
chunk_278100,2,0.9999918272586272,"App component re-renders, it always crea"
chunk_278550,2,0.9985435063497489,);   ...   console.log('B:App');   retur
chunk_279000,2,0.9521269730312805,", and only the App component re-renders "
chunk_279450,0,0.9978634267184401,"n, sometimes memo  alone doesn’ t help, "
chunk_279900,2,0.9502249244120351,performance-intensive computations in ou
chunk_280350,0,0.9985104062487079,mments(stories);   return (     <div>   
chunk_280800,2,0.9783516956828239,alue of summed comments on every render 
chunk_281250,2,0.6766277814635332,We can tell React to only run a function
chunk_281700,0,0.9999989753544716,"ncy array , here stories , has changed. "
chunk_282150,2,0.9651099578159571, React’ s rendering mechanism is pretty 
chunk_282600,0,0.9451026677583119,r ’s developer tools and try its various
chunk_283050,2,0.9996559604123494," s the case, apply performance optimizat"
chunk_283500,0,0.9999748089772985,ypeScript for JavaScript and React has m
chunk_283950,0,0.9915011731024781,ing code blocks or performing a lar ger 
chunk_284400,0,0.9985818667068016, install typescript @types/react @types/
chunk_284850,0,0.9999763185784054,"{     ""target"" : ""ES2020"" ,     ""useDefi"
chunk_285300,0,0.9994956295618198,"UnusedParameters"" : true,     ""noFallthr"
chunk_285750,0,0.9999900880983822,"ude"" : [""vite.config.ts"" ] } If you have"
chunk_286200,0,0.9218364906623467,    'react-refresh/only-export-component
chunk_286650,0,0.9956870489522456," type=""image/svg+xml"" href=""/vite.svg"" /"
chunk_287100,0,0.9999933238164292,the command line. You may encounter comp
chunk_287550,0,0.996054205615458,"tart, however , we are missing type defi"
chunk_288000,0,0.999999998834511,ing error: Argument of type ‘HTMLElement
chunk_288450,2,0.9859404298029137,” by using a so called type assertion (h
chunk_288900,2,0.9540810537422665,ents as string primitives: src/App.tsx c
chunk_289350,2,0.7732360889346239,e updater function) that takes a new val
chunk_289800,2,0.9878084404524056,ld already infer this type from React’ s
chunk_290250,2,0.9983865870130063, );   React.useEffect(() => {     localS
chunk_290700,0,0.9998194964916275,"t string primitive, then the returned cu"
chunk_291150,0,0.9996483055793308,ook potential types (here with a so call
chunk_291600,2,0.937901267948768,"onents, like in our case, there are mult"
chunk_292050,2,0.9986190624854683,objectID: string;     url: string;     t
chunk_292500,2,0.998698697276067,"stom Story  type outside the component, "
chunk_292950,2,0.9988828029415733,"t and returns nothing. Next, clean up th"
chunk_293400,2,0.887659977832189,following implementation: src/App.tsx ty
chunk_293850,2,0.9997603217182011, that development becomes increasingly d
chunk_294300,2,0.9999355344018421,   };   ... };The reducer function manag
chunk_294750,2,0.9893361102954715,on: StoriesAction ) => {   ... }; The Ac
chunk_295200,2,0.9999968218463718,chSuccessAction = {   type: 'STORIES_FET
chunk_295650,2,0.9792202325863569," current state, action, and returned sta"
chunk_296100,2,0.9953883324908284,e SearchFormProps = {   searchTerm: stri
chunk_296550,2,0.9999889700889003,"more specific type. Next, going up to th"
chunk_297000,2,0.8259493314343967,. }; All that’ s left is the InputW ithL
chunk_297450,2,0.9957857335085359,urned ref type safe and typed it as read
chunk_297900,2,0.8997498486653127,ring;   type?: string;   onInputChange: 
chunk_298350,0,0.9796878151378555,e children  prop has a lot of TypeScript
chunk_298800,2,0.9398403939962703,"s, custom React hooks, or React function"
chunk_299250,2,0.999937298740524,p of your head. While you continue with 
chunk_299700,0,0.9998660035065535,ity and functionality before using it in
chunk_300150,0,0.9999991595109471, While unit tests are quick and easy to 
chunk_300600,2,0.9843900501542822, component-specific testing technique ca
chunk_301050,0,0.8256868533238948,"ing events like mouse clicks, and select"
chunk_301500,0,0.994781873173821,"ally: package.json ""dev"": ""vite"", ""build"
chunk_301950,0,0.9963157315434881,suites and test cases are commonly used 
chunk_302400,0,0.9999480904229932,    expect(false).toBe(false);   }); });
chunk_302850,0,0.9995718679110466, sense to use them with test suites: Cod
chunk_303300,0,0.9830706495141894, ✓ true to be true      ✓ false to be fa
chunk_303750,0,0.957345259081446,"” to see all of them), such as pressing "
chunk_304200,0,0.999968574983035,ailed test in red: Command Line Assertio
chunk_304650,0,0.9978950527678204,"show help, press q to quit Familiarize y"
chunk_305100,0,0.9993467420813296, toBe  is only one of many available ass
chunk_305550,0,0.8937269180951066,npm run test ) and one for developing yo
chunk_306000,0,0.9999999995364135,"tions in isolation. For functions, unit "
chunk_306450,2,0.9998106127853308, The exercises at the end of this chapte
chunk_306900,2,0.9999912035879457,"   SearchForm,   InputWithLabel, } from "
chunk_307350,2,0.9310679796419405," points: 4,   objectID: 0, }; const stor"
chunk_307800,2,0.9999932532481289,an use to perform the rest as exercise y
chunk_308250,2,0.9999996581672421,State = // TODO: the expected state     
chunk_308700,0,0.9990708353947584,"state = { data: stories, isLoading: fals"
chunk_309150,2,0.994390118794731,"the objects are the same, however , thei"
chunk_309600,0,0.9999858501402433,n);     const expectedState = {       da
chunk_310050,0,0.995323078625408,you can still use toBe . Also note that 
chunk_310500,0,0.9951602542344935,e expect the following new state. Every 
chunk_310950,0,0.9999639854012945,ons  like toBe  and toStrictEqual . Unit
chunk_311400,0,0.9997836841658,onent has to end up somewhere (e.g. head
chunk_311850,0,0.7973836830755828,"gins: [react()],   test: {     environme"
chunk_312300,0,0.979161629929164,s import { defineConfig } from 'vite'; i
chunk_312750,0,0.9999208054075327,"* as matchers  from ""@testing-library/je"
chunk_313200,2,0.9132999217580927,"est'; import {   render,   screen,   fir"
chunk_313650,2,0.999831093453719, – one of our previously defined stories
chunk_314100,0,0.9979791883694576," test file), so we can use the debug  fu"
chunk_314550,0,0.9070352491736031,ents. The output should be similar to th
chunk_315000,2,0.9629472674399452, </div> </body> Here you should form the
chunk_315450,0,0.8606920219746386,"  it('renders all properties', () => {  "
chunk_315900,0,0.9999999950921392,ent with the text “Jordan Walke” is in t
chunk_316350,2,0.8751772964906844,etByText  function returns the element w
chunk_316800,0,0.9989716851554233,);     expect(screen.getByRole('button')
chunk_317250,0,0.9995864903473687, if you provide a role that’ s not avail
chunk_317700,0,0.9999960508216181,ble to find an accessible element with t
chunk_318150,2,0.9240960074000985,"ected. For example, the Item component’ "
chunk_318600,2,0.9906952690826312,"vi } from 'vitest'; ... describe('Item',"
chunk_319050,0,0.9126682150027517, }); }); Vitest lets us pass a test-spec
chunk_319500,0,0.9988129888563114,"ledWith , to verify ar guments that are "
chunk_319950,2,0.9983224774115128,tested the Item component’ s input and o
chunk_320400,2,0.9999872324542091,erything all together . We will test the
chunk_320850,2,0.9983652521568314,"rmProps = {     searchTerm: 'React',    "
chunk_321300,2,0.9982785389758597,om R TL is the perfect candidate to retu
chunk_321750,0,0.9999888787079917,ich is the displayed value in our test a
chunk_322200,2,0.9994982605770394,o assert the rendered label: src/App.tes
chunk_322650,0,0.9999999994670361,r components that render multiple labels
chunk_323100,2,0.9999746566342625,s it would be more interesting to test t
chunk_323550,2,0.9999701866488203," onSearchInput on input field change', ("
chunk_324000,2,0.9994670282944962,Props.onSearchSubmit).toHaveBeenCalledTi
chunk_324450,2,0.9704751126769302, t care about the component tree either 
chunk_324900,0,0.9159224620550751,onent. Real testing with R TL starts fur
chunk_325350,2,0.9937554874925579,ssertions more bullet proof. Add tests f
chunk_325800,2,0.9677387484675815,kes requests for data from a remote API 
chunk_326250,2,0.9998156136628559, and assume the correct data is mocked f
chunk_326700,2,0.9641742995236943,omponent’ s initial render . With async/
chunk_327150,0,0.9202824516449771,(<App />);     screen.debug();     await
chunk_327600,2,0.9966997793325042,"tching data', async () => {     const pr"
chunk_328050,0,0.9999999999893987, queryByText  instead of the getByText  
chunk_328500,2,0.9999585430684199,"atch a part of it. Next, we can assert w"
chunk_328950,2,0.9831793891019605,romise);     expect(screen.queryByText(/
chunk_329400,2,0.9958091076906682,tch block: src/App.test.jsx describe('Ap
chunk_329850,0,0.9999915551860167,oBeNull();       expect(screen.queryByTe
chunk_330300,0,0.8158392070478641,w the initial data fetching works for ou
chunk_330750,2,0.8762970488486468,".test.jsx describe('App', () => {   ... "
chunk_331200,2,0.9894632405553807,Text('Dismiss')[0]);    expect(screen.ge
chunk_331650,2,0.517997150363951,reactPromise = Promise.resolve({       d
chunk_332100,0,0.9999978506605279,   if (url.includes('React')) {         
chunk_332550,2,0.9885213845119695,elated stories). If we provide an incorr
chunk_333000,0,0.6238553357575729,});     // Initial Render     render(<Ap
chunk_333450,2,0.8522377976199929,'Brendan Eich')).toBeNull();   }); }); W
chunk_333900,2,0.9982414600498258,n the actual input field: src/App.test.j
chunk_334350,2,0.9875207135726553,   target: {         value: 'JavaScript'
chunk_334800,2,0.9933988847676101,"pp.test.jsx describe('App', () => {   .."
chunk_335250,2,0.8086310060775976,ct(       screen.queryByText('Dan Abramo
chunk_335700,2,0.9762876497275752,m the API – with the tools we’ve used. R
chunk_336150,0,0.9999999406761919, changes from this section . Read more a
chunk_336600,0,0.9999997911848131,apshot is compared to the same snapshot 
chunk_337050,0,0.7730528907512603,"('SearchForm', () => {   ...   it('rende"
chunk_337500,2,0.9997702790607531,"ext, head to src/App.jsx  file and chang"
chunk_337950,0,0.9999999998323403,erm}>       Submit     </button>  </form
chunk_338400,0,0.9909905513046773,"command line. To fix it, we would go int"
chunk_338850,0,0.9956751913270998, control platforms like git. This is how
chunk_339300,2,0.971990109565732, section .Add one snapshot test for each
chunk_339750,0,0.9859289823291384,metimes also called modules). For learni
chunk_340200,2,0.9960359457706004, note that there’ s no right way to stru
chunk_340650,2,0.9800383914150853, of our components in the sr c/ folder: 
chunk_341100,2,0.9999994973624509,"x const List = ({ list, onRemoveItem }) "
chunk_341550,0,0.8339461927377174,"on"" onClick={() => onRemoveItem(item)}> "
chunk_342000,2,0.9941869045730009," ({   id,   value,   type = 'text',   on"
chunk_342450,2,0.9997663035449291,   />     </>   ); }; export { InputWith
chunk_342900,2,0.9999819652873311,"ut,   onSearchSubmit, }) => (   <form on"
chunk_343350,0,0.9969934733487709," InputW ithLabel, because it’ s only use"
chunk_343800,2,0.7034301694847566, a component (e.g. Item) is dedicated to
chunk_344250,0,0.9999756164944443,e dif ferent responsibilities like styli
chunk_344700,0,0.9999994895263906," e, especially once the project grows. U"
chunk_345150,2,0.6323799557636287,-- test.js -- types.js - shared/ -- Butt
chunk_345600,0,0.993190190346737,"/file structures. However , in the exerc"
chunk_346050,2,0.9887100817040303,current folder structure if you feel con
chunk_346500,0,0.51623433369062,these tasks without the optional hints  
chunk_346950,2,0.8650918645449962,"rting of each property by title, author "
chunk_347400,2,0.9944334400547924,propriate sort function on the list . Us
chunk_347850,2,0.9922528883352382,lex' }}>       <span style={{ width: '40
chunk_348300,2,0.9996928040372639,e for the most basic layout. To match th
chunk_348750,2,0.9999991607005794,idth: '10%' }}>{item.points}</span>     
chunk_349200,2,0.9999864716875114,e the new sort state. This can also be d
chunk_349650,2,0.9994580978660086, React.useState('NONE');   const handleS
chunk_350100,2,0.9997375212931855,    <ul>       <li>         <span>      
chunk_350550,2,0.9958221256801402,"span>           <button type=""button"" on"
chunk_351000,2,0.5260716297080746,"Script isn’ t trivial, because every Jav"
chunk_351450,2,0.9996105004265224,rom 'react'; import axios from 'axios'; 
chunk_351900,2,0.9999535739934491,"{   NONE: (list) => list,   TITLE: (list"
chunk_352350,2,0.9981773620467371,"moveItem }) => {   const [sort, setSort]"
chunk_352800,2,0.9570747789664391,: First we extracted the sort function f
chunk_353250,0,0.99988555559965,r ’s source code . Recap all the source 
chunk_353700,2,0.8175033500498932,"re works, but the ordering only includes"
chunk_354150,2,0.9994901728244857,e sort function from the dictionary with
chunk_354600,2,0.9996984041554525,"State({     sortKey: 'NONE',     isRever"
chunk_355050,2,0.9999831275405086,);  const handleSort = (sortKey) => {   
chunk_355500,2,0.9998953401555944,"const List = ({ list, onRemoveItem }) =>"
chunk_355950,2,0.8660541894438237,e reverse sort is now operational! Congr
chunk_356400,0,0.9950728447272963,alue pair and just write the name: Code 
chunk_356850,2,0.9974746823340274,"know , sort the list by “T itle” and sea"
chunk_357300,2,0.9986011998145834,"hich hit the API, and provide a button t"
chunk_357750,2,0.9997186728689927,e last five URLs from urls  can be used 
chunk_358200,2,0.9980529759491621,ng the current url state for data fetchi
chunk_358650,2,0.9999981161721914,"      type: 'STORIES_FETCH_SUCCESS',    "
chunk_359100,2,0.9999773174918474, {     const url = `${API_ENDPOINT}${sea
chunk_359550,2,0.9999618392545995,{   ...   const handleLastSearch = (url)
chunk_360000,2,0.9998779100686083, whole URL  of the last search in the bu
chunk_360450,2,0.9274176812964041,) => (         <button           key={se
chunk_360900,2,0.9972971903760236,m for each url within the array’ s map m
chunk_361350,2,0.9999873652542954,te a new url to the list of urls  to tri
chunk_361800,2,0.9999988767785679,ction: src/App.jsx const getUrl = (searc
chunk_362250,2,0.999916470596513, used somewhere else in the App componen
chunk_362700,2,0.9958750887778196,is used for each button element as key a
chunk_363150,2,0.9991429489729492,...     </div>   ); }; It’s not the perf
chunk_363600,2,0.9999764671896425, Searching twice for “React” shouldn’ t 
chunk_364050,2,0.9991649735688466,"tead of five by removing the last one, i"
chunk_364500,2,0.9974029084270037, searches into one button if they follow
chunk_364950,0,0.9984299658557511,rm = result[result.length - 1];       if
chunk_365400,2,0.9999841835193856,s search term is dif ferent from the cur
chunk_365850,2,0.9999375386233688,eLastSearch = (searchTerm) => {     setS
chunk_366300,2,0.99999601575329,LastSearch={handleLastSearch}       />  
chunk_366750,0,0.9999999999997442, knowledge was needed to accomplish it. 
chunk_367200,0,0.9893438656461336,ection . Read more about grouping in Jav
chunk_367650,0,0.9999985927875581,"operty , which is 0 in the first respons"
chunk_368100,0,0.9978456699751508, one of the buttons leads to fetching an
chunk_368550,0,0.9902137018417889,lity for fetching succeeding pages. Impl
chunk_369000,2,0.920951314366296,nt so it can deal with paginated data la
chunk_369450,2,0.9862446789511407, (searchTerm) =>   `${API_BASE}${API_SEA
chunk_369900,2,0.8703436616815452,"r API endpoint, which is no longer in ou"
chunk_370350,2,0.9757058810551003,e page  follow it: src/App.jsx const ext
chunk_370800,2,0.9973298963367859,url https://hn.algolia.com/api/v1/search
chunk_371250,2,0.9876457834496649,l);       dispatchStories({         type
chunk_371700,2,0.999872151985338,   ...     case 'STORIES_FETCH_SUCCESS':
chunk_372150,0,0.9481515492023045,"0, isLoading: false, isError: false }   "
chunk_372600,2,0.998022273779879,>   `${API_BASE}${API_SEARCH}?${PARAM_SE
chunk_373050,2,0.9999493607606592,"rch = (searchTerm, page) => {     const "
chunk_373500,2,0.9999979587323311,: src/App.jsx const App = () => {   ... 
chunk_373950,0,0.999998600358352,       More       </button>     </div>  
chunk_374400,0,0.8287318622350742,"new data , concatenating the paginated l"
chunk_374850,0,0.5790869980215739,".page,       };     case 'STORIES_FETCH_"
chunk_375300,2,0.96671119280225,– which is an empty list in the beginnin
chunk_375750,0,0.9953801931464512,"(         <button type=""button"" onClick="
chunk_376200,0,0.9999999938379744,s from this section . Revisit the Hacker
chunk_376650,0,0.9999758587699112,"ton, how would you implement infinite pa"
chunk_377100,2,0.952512440989158, to deploy a React application to produc
chunk_377550,0,0.9999999999999432,serving it on localhost on your local ma
chunk_378000,0,0.9999999998744329, called minification at work which reduc
chunk_378450,2,0.6004044932783089,e engaging in the real thing. On the com
chunk_378900,2,0.8050603203241032,comDeploy to Firebase After we’ve built 
chunk_379350,0,0.9999987726784951,base-tools Using a global installation o
chunk_379800,0,0.9999999314218281,irebase account (Google account): Comman
chunk_380250,0,0.9999999657903237, features: Command Line firebase init Th
chunk_380700,0,0.9999999999996874,tHub Action deploys  ◯ Storage: Configur
chunk_381150,0,0.9999925267977547,roject. ? Please select an option:   Use
chunk_381600,0,0.9999722288121128,er: Command Line ? What do you want to u
chunk_382050,0,0.9999988818068742,"ion, we want to redirect the user to the"
chunk_382500,0,0.9999656137405776,rebase deploy After a successful deploym
chunk_382950,0,0.9999827305548946,d link navigates to your deployed React 
chunk_383400,0,0.9958300574586014,ase deploy . Exercises: Read more about 
chunk_383850,1,0.9999999999994031,"eading it, and that it helped you gain t"
chunk_384300,0,0.7720453779888868,s to showcase it. I am always interested
chunk_384750,0,0.9989956800151288,tiple URLs. When you introduce routing t
chunk_385200,0,0.9999967124893809,atabase without writing a backend applic
chunk_385650,0,0.9999988170189801," In “The Road to GraphQL” , I teach you "
chunk_386100,2,0.992980100075946,gement solutions for React. I explore th
chunk_386550,0,0.9999783692833912,if you haven’ t already . It will help o
chunk_387000,2,0.9756334493218958,"ing and integration testing , especially"
chunk_387450,0,0.9999843668019684, introduce UI component libraries like M
chunk_387900,1,0.9999882112629417,nt library should become easier . React 
chunk_388350,1,0.9999999999980957,velopment and software engineering. You 
